chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
17	21315000	21320000	17	21515000	21520000	0,0,0	4.1296973	0.9871062	2.4231324	1.7127807	1.9533073	2.8289883	0.828638	4.35146
17	74085000	74090000	17	74170000	74175000	0,0,0	3.0333123	0.9560729	2.2273893	0.59661806	0.999237	2.5952215	0.33957994	3.1255486
17	38440000	38445000	17	38665000	38670000	0,0,0	2.9431548	0.98736984	1.875197	1.3072673	1.8252317	3.210103	0.63146186	4.3721185
17	36105000	36110000	17	36140000	36145000	0,0,0	2.0840526	0.90034115	1.6782055	0.3362128	0.5336377	2.0073855	0.23012589	2.3062413
17	67385000	67390000	17	67475000	67480000	0,0,0	4.1001196	0.9882587	2.7670662	1.078399	1.718953	3.4865296	0.52222276	4.4451065
17	10880000	10885000	17	11985000	11990000	0,0,0	4.636347	0.99982435	3.3279939	1.7560551	4.0361667	9.584141	1.0571222	11.145079
17	42840000	42845000	17	42930000	42935000	0,0,0	3.6860387	0.99068284	2.8201847	0.85785455	1.2874594	3.913848	0.4853603	4.6763854
17	50850000	50855000	17	50950000	50955000	0,0,0	4.9219117	0.99738103	3.4257736	1.2341352	2.2068577	4.848586	0.66041416	5.9455953
17	5700000	5705000	17	6415000	6420000	0,0,0	3.6765397	0.99864066	2.3320048	2.1869197	2.6787035	4.657497	0.97620827	6.6014256
17	57120000	57125000	17	57830000	57835000	0,0,0	4.1536727	0.9990181	2.741956	2.5735826	3.6279006	6.967042	0.9608956	9.254671
17	35970000	35975000	17	36465000	36470000	0,0,0	9.188929	1.0	4.9065523	2.804135	3.1987128	3.8256078	1.1079878	6.3181725
17	69095000	69100000	17	69225000	69230000	0,0,0	2.3470333	0.94775575	1.6190248	0.823763	1.0188992	2.2198975	0.3831945	2.9521317
17	43575000	43580000	17	43675000	43680000	0,0,0	4.9968114	0.9994454	3.142691	1.6666818	3.5138848	6.0165334	0.77121055	7.4980288
17	21480000	21485000	17	22480000	22485000	0,0,0	16.932758	1.0	3.4831815	12.29413	12.59917	4.176619	4.0960546	15.104735
17	9040000	9045000	17	9295000	9300000	0,0,0	2.6154063	0.9696735	1.5933942	1.0549165	1.6071615	2.5583935	0.532853	3.496097
17	43520000	43525000	17	43575000	43580000	0,0,0	2.0717797	0.949899	1.5269519	0.56396157	0.9482628	2.4927258	0.3407934	2.994025
17	51310000	51315000	17	52110000	52115000	0,0,0	3.797976	0.9821315	2.3391001	1.430337	1.7006601	2.7537203	0.6534186	4.0251307
17	5585000	5590000	17	6275000	6280000	0,0,0	3.745675	0.9993763	2.3062031	2.3210838	3.2713332	5.317459	1.520575	7.3806443
17	50480000	50485000	17	50695000	50700000	0,0,0	3.0610294	0.9858484	2.0028694	1.1243681	1.7379194	3.2589333	0.7734793	4.258372
17	27660000	27665000	17	27745000	27750000	0,0,0	3.9627583	0.991833	2.8205905	1.0127529	1.6589853	3.9079268	0.5039048	4.8081512
17	44200000	44205000	17	44325000	44330000	0,0,0	4.535034	0.99808514	3.080249	1.9606175	2.1567798	4.515989	1.0230849	6.25876
17	79790000	79795000	17	79915000	79920000	0,0,0	2.23873	0.94971603	1.4917675	1.2740072	1.8328742	3.6051505	0.7142606	4.7376013
17	82350000	82355000	17	82765000	82770000	0,0,0	3.4959533	0.9898926	2.5205407	0.9850785	1.5106634	3.71934	0.62846005	4.594965
17	29370000	29375000	17	29530000	29535000	0,0,0	3.0017793	0.9912053	2.1331682	1.1629896	1.5589486	3.7003267	0.59833187	4.7340946
17	35310000	35315000	17	35735000	35740000	0,0,0	2.7846365	0.9593688	1.9559987	0.8195803	1.0797358	2.4750366	0.56060773	3.2035525
17	13600000	13605000	17	14930000	14935000	0,0,0	3.3417566	0.9984278	1.8767257	2.6255195	3.1095908	4.1221695	1.2485775	6.455965
17	12180000	12185000	17	12665000	12670000	0,0,0	3.6311617	0.9988367	1.7551141	3.153285	3.878236	3.9542809	1.2342122	6.7572007
17	48495000	48500000	17	48580000	48585000	0,0,0	3.3864157	0.982015	2.641533	0.4610466	1.1506443	3.6088169	0.2825339	4.0186357
17	75515000	75520000	17	75750000	75755000	0,0,0	2.7582052	0.93779045	1.961759	0.80944306	0.84844685	2.0580297	0.53989834	2.7775345
17	49315000	49320000	17	49370000	49375000	0,0,0	2.1755292	0.9508171	1.7898712	0.31260854	0.67812157	2.734648	0.19456272	3.0125222
17	15830000	15835000	17	15995000	16000000	0,0,0	4.9455714	0.9972608	3.0971696	2.0668478	2.4124863	4.063509	1.1574098	5.900707
17	64420000	64425000	17	64490000	64495000	0,0,0	2.9224029	0.96269184	2.0623631	0.64429486	1.190184	2.7161775	0.3612614	3.288884
17	56495000	56500000	17	56710000	56715000	0,0,0	2.8334162	0.974781	1.8672807	1.1215624	1.4001344	2.6835933	0.6675719	3.6805377
17	15265000	15270000	17	15495000	15500000	0,0,0	5.7683725	0.99973166	3.444664	3.3240693	3.5144227	5.269294	1.778921	8.224022
17	79185000	79190000	17	79705000	79710000	0,0,0	3.9758017	0.9994707	2.0357127	3.384129	4.060548	4.536693	1.259981	7.5448074
17	80425000	80430000	17	80570000	80575000	0,0,0	3.5793447	0.9845974	2.5066068	0.99336797	1.4577743	3.2906587	0.6121418	4.173652
17	65275000	65280000	17	66160000	66165000	0,0,0	4.868439	0.999952	3.3738978	2.6478965	4.6970854	10.198888	1.7615205	12.552574
17	65550000	65555000	17	66160000	66165000	0,0,0	2.8187313	0.9915369	1.8505398	1.4712484	1.8257715	3.4647577	0.8174542	4.772534
17	30100000	30105000	17	30335000	30340000	0,0,0	4.0107493	0.9971572	2.2421765	2.226647	2.926668	3.8843405	1.1328267	5.863582
17	14960000	14965000	17	15150000	15155000	0,0,0	2.3227227	0.9659132	1.5166591	1.0979354	1.2833686	2.4032521	0.50643533	3.3791947
17	2845000	2850000	17	2925000	2930000	0,0,0	2.2306135	0.97580105	1.6086566	1.0767261	1.0831212	2.7647417	0.5987521	3.7218318
17	61415000	61420000	17	61550000	61555000	0,0,0	4.168247	0.9902336	3.0045488	0.727682	1.655555	3.9824617	0.4090374	4.62929
17	40905000	40910000	17	41325000	41330000	0,0,0	3.952967	0.9968631	2.6424503	1.8618798	3.1913354	6.3028803	0.9927305	7.9578843
17	72555000	72560000	17	73365000	73370000	0,0,0	3.5452757	0.99520385	2.1787794	2.0558295	2.1884108	3.513091	1.1575342	5.340495
17	16935000	16940000	17	16985000	16990000	0,0,0	2.3972385	0.94256455	1.7825207	0.64455545	0.822587	2.2844517	0.38540313	2.85739
17	74300000	74305000	17	74485000	74490000	0,0,0	2.2235372	0.94333446	1.5238738	0.82232505	1.0003372	2.1399317	0.3570764	2.870887
17	64315000	64320000	17	64485000	64490000	0,0,0	3.4550138	1.0	2.4698563	0.75534457	0.9344238	2.2736125	0.37893724	2.94503
17	34995000	35000000	17	35535000	35540000	0,0,0	3.1818037	0.9826202	2.0919054	1.1657118	1.5863191	3.0166757	0.7073093	4.052864
17	34425000	34430000	17	34885000	34890000	0,0,0	3.0605626	0.9942798	2.0291007	1.7751575	1.8318799	3.5863695	0.8360223	5.1642876
17	68055000	68060000	17	68460000	68465000	0,0,0	2.9830742	0.9821959	1.9421377	1.2365452	1.5783218	2.9295933	0.7496709	4.0287447
17	40380000	40385000	17	40795000	40800000	0,0,0	2.9251075	1.0	1.6428444	1.0765667	1.3258072	1.764573	0.5653619	2.7215211
17	73425000	73430000	17	73705000	73710000	0,0,0	4.07961	0.99072194	3.0048716	0.91773164	1.4677927	3.8648288	0.64143366	4.68059
17	81145000	81150000	17	81485000	81490000	0,0,0	3.5336936	0.97561187	1.8885157	1.0872724	2.15815	2.747579	0.603491	3.7140434
17	62705000	62710000	17	63405000	63410000	0,0,0	4.0654755	0.99892634	2.556673	2.3677354	2.7810364	4.7327547	0.9894884	6.8374085
17	76520000	76525000	17	76680000	76685000	0,0,0	3.0535548	0.99563694	2.0393174	1.5085971	2.0664563	4.0941744	0.59202844	5.4351497
17	44920000	44925000	17	45090000	45095000	0,0,0	3.0572112	0.9859759	2.2698052	1.0039437	1.2153778	3.3750274	0.54181314	4.2674217
17	75925000	75930000	17	75975000	75980000	0,0,0	2.0212927	0.9403292	1.6182985	0.54830325	0.6040938	2.331824	0.24692976	2.8192046
17	63000000	63005000	17	63405000	63410000	0,0,0	3.199094	0.98981935	2.2179034	1.3366158	1.5302895	3.3996418	0.5598106	4.5877447
17	41325000	41330000	17	41545000	41550000	0,0,0	2.736535	1.0	1.8624903	0.6720638	0.9019182	1.8831741	0.4252926	2.480564
17	9005000	9010000	17	9155000	9160000	0,0,0	2.5031416	0.9421682	1.6042153	0.99657476	1.1012026	1.9646678	0.55013615	2.850512
17	28965000	28970000	17	29105000	29110000	0,0,0	5.710763	0.99949247	4.052722	1.620626	2.6314075	6.1461697	1.0187068	7.586726
17	74205000	74210000	17	74350000	74355000	0,0,0	3.8482022	1.0	2.8117535	0.65616405	0.8790432	2.2851596	0.41301942	2.8684165
17	75425000	75430000	17	75750000	75755000	0,0,0	3.5851696	1.0	2.0376968	1.2556188	1.7183958	2.3627198	0.7839629	3.4788253
17	79185000	79190000	17	79390000	79395000	0,0,0	4.1462812	0.99922377	2.5940225	2.0440094	3.1673396	5.344879	1.0811044	7.161776
17	48670000	48675000	17	49040000	49045000	0,0,0	3.1261904	1.0	2.0512173	0.9567737	1.0659124	2.0238154	0.40947664	2.874281
17	62545000	62550000	17	62965000	62970000	0,0,0	3.2749605	0.9733284	1.836053	1.6357923	1.6703821	2.1704953	0.6412959	3.624533
17	22315000	22320000	17	22480000	22485000	0,0,0	9.788521	1.0	7.000195	0.65006304	0.6644516	1.6452816	0.44205478	2.2231154
17	57595000	57600000	17	57740000	57745000	0,0,0	2.482326	0.9551753	1.9042985	0.47564802	0.8920127	2.6825197	0.2765214	3.1053178
17	73425000	73430000	17	73955000	73960000	0,0,0	2.628273	0.9892827	1.8719473	0.7915387	1.6439327	3.832778	0.7046193	4.536368
17	63425000	63430000	17	63695000	63700000	0,0,0	3.507741	0.9815828	2.3187227	1.3088923	1.4614059	2.8314247	0.7280789	3.9948843
17	60230000	60235000	17	60430000	60435000	0,0,0	2.920677	0.99124414	1.9519309	1.2479751	1.8317915	3.6292098	0.58040416	4.738521
17	79415000	79420000	17	79605000	79610000	0,0,0	3.2749703	0.99363583	2.2071314	1.4392588	1.8570614	3.7782512	0.7542405	5.0575924
17	78275000	78280000	17	78425000	78430000	0,0,0	2.7451358	0.9681852	2.0844553	0.83588636	0.87875175	2.7051709	0.4443351	3.4481814
17	55535000	55540000	17	55715000	55720000	0,0,0	2.8552632	0.9795934	2.1829898	0.8357197	1.0140849	3.1494396	0.4868574	3.8923013
17	16295000	16300000	17	16515000	16520000	0,0,0	3.065074	1.0	1.9527147	0.8042246	1.2113279	2.1304379	0.4820239	2.8453043
17	72560000	72565000	17	72975000	72980000	0,0,0	3.1069698	1.0	1.7720994	1.1490064	1.1710719	1.578919	0.45599696	2.600258
17	46285000	46290000	17	46835000	46840000	0,0,0	4.226743	1.0	2.2719033	1.1499753	1.8801737	2.3752625	0.54795635	3.3974626
17	49695000	49700000	17	50005000	50010000	0,0,0	2.407073	0.9172024	1.6371366	0.6527995	0.91887903	1.9113486	0.35476285	2.4916148
17	29640000	29645000	17	30010000	30015000	0,0,0	2.6564722	0.9904601	1.6647131	1.7658873	1.8311899	3.0830781	0.72446436	4.6527557
17	66255000	66260000	17	66675000	66680000	0,0,0	2.459478	0.9771916	1.7684076	1.506006	1.7408901	4.3417225	0.94556457	5.6803946
17	5590000	5595000	17	5695000	5700000	0,0,0	2.847442	0.96391857	1.9360003	0.9256928	1.1987885	2.4994833	0.4881749	3.3223214
17	35850000	35855000	17	35945000	35950000	0,0,0	2.813391	0.95711684	2.2362003	0.45120865	0.7840323	2.7485285	0.2583541	3.1496031
17	27095000	27100000	17	27625000	27630000	0,0,0	2.650685	0.9849026	1.5538164	1.6163992	1.903308	2.7568712	0.8022724	4.1936707
17	49860000	49865000	17	50085000	50090000	0,0,0	3.8081055	0.98102874	2.393033	1.1484745	1.728049	2.9443746	0.68206185	3.9652407
17	57125000	57130000	17	58110000	58115000	0,0,0	3.267501	0.9983216	2.1240954	1.6847994	2.6517828	4.8929896	1.3323154	6.390589
17	66910000	66915000	17	67155000	67160000	0,0,0	2.2793925	0.9278908	1.5635606	0.6502914	0.9653075	2.0518098	0.3079442	2.6298463
17	10325000	10330000	17	10615000	10620000	0,0,0	5.5795183	0.99993724	3.3584726	2.5855374	4.7262316	7.378808	1.3585176	9.677064
17	72560000	72565000	17	73185000	73190000	0,0,0	4.760494	0.99893147	2.795883	1.7712753	3.5263956	5.2677083	0.979063	6.8421755
17	64780000	64785000	17	64965000	64970000	0,0,0	3.65517	1.0	2.3365293	1.0854843	1.311397	2.324424	0.76136976	3.2892988
17	21720000	21725000	17	22460000	22465000	0,0,0	5.6106195	1.0	2.5539784	2.4834895	3.5089655	3.373362	1.339175	5.5809083
17	15255000	15260000	17	15825000	15830000	0,0,0	4.6971183	1.0	2.486928	1.156136	2.4202824	3.0504827	0.4888452	4.0781593
17	44775000	44780000	17	45025000	45030000	0,0,0	2.9727488	0.9611172	1.812532	1.1541649	1.4033296	2.2216153	0.5749914	3.2475398
17	35765000	35770000	17	35800000	35805000	0,0,0	2.456681	0.94551915	1.8284568	0.44488633	0.94037056	2.5147538	0.16016553	2.9102082
17	54990000	54995000	17	55350000	55355000	0,0,0	3.2982457	0.99659365	2.5107687	1.090558	1.5746897	4.7133136	0.5838454	5.6826982
17	4215000	4220000	17	4410000	4415000	0,0,0	4.84758	0.99952334	2.7590718	2.5770056	3.8609672	5.3587976	1.1636052	7.64947
17	7740000	7745000	17	7990000	7995000	0,0,0	2.9613037	0.99284333	2.0416343	1.2695577	1.7624804	3.811723	0.552885	4.940219
17	63430000	63435000	17	63475000	63480000	0,0,0	2.5586677	0.9546099	1.8435051	0.69239104	1.0045083	2.4773228	0.38552016	3.0927815
17	35550000	35555000	17	35745000	35750000	0,0,0	2.798586	0.9709258	1.8901598	1.0796082	1.2547725	2.5786192	0.56329966	3.5382707
17	50780000	50785000	17	50840000	50845000	0,0,0	2.4784198	0.9606575	1.8127146	0.5596467	1.0781984	2.7383213	0.29830816	3.235785
17	49710000	49715000	17	49780000	49785000	0,0,0	2.4216936	0.96850353	1.8221809	0.5912256	1.0420728	2.9327037	0.29530877	3.4582376
17	30350000	30355000	17	30550000	30555000	0,0,0	2.7208064	0.96378773	1.8483436	0.8994838	1.2130488	2.5191605	0.3735209	3.318702
17	9960000	9965000	17	10615000	10620000	0,0,0	4.124092	0.9995649	2.9701436	1.5499837	2.6092215	6.3629246	0.8484054	7.7406883
17	66730000	66735000	17	67160000	67165000	0,0,0	2.5701816	0.9308266	1.6938972	0.8892839	0.9784818	1.8809412	0.59000653	2.6714158
17	63435000	63440000	17	63610000	63615000	0,0,0	3.8419003	0.99365187	2.9607632	0.93494135	1.3458658	4.2290597	0.60950315	5.0601187
17	17680000	17685000	17	17860000	17865000	0,0,0	4.5297112	0.9928394	2.5915267	1.2337778	2.685612	3.8429816	0.88773715	4.939673
17	27890000	27895000	17	28245000	28250000	0,0,0	2.5777497	0.9932343	1.7892494	1.2071822	1.7844342	3.9233541	0.47901204	4.996405
17	35310000	35315000	17	35530000	35535000	0,0,0	3.8984103	0.9982978	2.705738	1.2067955	2.4447572	5.30381	0.646529	6.376517
17	50630000	50635000	17	50690000	50695000	0,0,0	2.2508464	0.96517116	1.6180909	0.84871286	1.0504892	2.603246	0.46067426	3.3576577
17	68970000	68975000	17	69235000	69240000	0,0,0	2.3642855	0.9824147	1.9422227	0.41336834	0.9205085	3.6736746	0.3828988	4.0411134
17	16380000	16385000	17	16415000	16420000	0,0,0	2.0623503	0.93577576	1.610088	0.42471924	0.7284347	2.3681307	0.25114956	2.7456589
17	80580000	80585000	17	80895000	80900000	0,0,0	2.6991334	0.9920181	1.7932028	1.523232	1.7719654	3.4770968	0.8003517	4.831081
17	35975000	35980000	17	36150000	36155000	0,0,0	5.3280387	0.99969155	3.0970004	1.812231	4.383493	6.4738255	1.2263951	8.084698
17	1905000	1910000	17	2030000	2035000	0,0,0	5.5887346	0.99865955	3.696851	1.5169892	2.740629	5.2669992	0.78398955	6.615434
17	79785000	79790000	17	79975000	79980000	0,0,0	2.2374086	0.9440326	1.576826	1.217856	1.5166408	3.5250456	0.5388235	4.607584
17	57125000	57130000	17	57745000	57750000	0,0,0	4.1553	0.9997304	2.9758205	1.5988339	3.9361439	9.256161	1.1690307	10.677346
17	62705000	62710000	17	62965000	62970000	0,0,0	4.9087963	0.9996845	2.860357	2.6992204	3.907235	5.662957	1.2495713	8.0622635
17	59325000	59330000	17	59435000	59440000	0,0,0	3.8037925	0.9934303	3.0113888	0.8575649	1.2071137	4.263529	0.583568	5.025809
17	63890000	63895000	17	64415000	64420000	0,0,0	2.9596608	0.97114486	2.0082188	1.1433325	1.209395	2.5295386	0.62750316	3.545834
17	32470000	32475000	17	32750000	32755000	0,0,0	4.19464	1.0	2.7266104	0.88940775	1.4895715	2.7466033	0.4589989	3.5371876
17	48945000	48950000	17	49030000	49035000	0,0,0	3.7296593	0.98868555	2.8447275	0.8110449	1.2561524	3.7612104	0.36732408	4.482139
17	50480000	50485000	17	50540000	50545000	0,0,0	2.2766037	0.94549614	1.5169379	0.67098117	1.1816161	2.3133574	0.5269148	2.909785
17	38680000	38685000	17	38725000	38730000	0,0,0	2.4031954	0.96106476	1.8314533	0.4752425	0.96909475	2.823754	0.47453603	3.2461917
17	60715000	60720000	17	61400000	61405000	0,0,0	4.200871	0.99966526	2.5787835	2.6148095	3.5210276	5.678695	1.1318985	8.002971
17	17000000	17005000	17	17175000	17180000	0,0,0	2.559089	0.97433716	1.6640711	0.6300453	1.6867467	3.1030498	0.4669643	3.66309
17	72335000	72340000	17	72540000	72545000	0,0,0	3.4172273	1.0	2.2601643	0.86445534	1.1956586	2.308548	0.5713929	3.0769527
17	66250000	66255000	17	66425000	66430000	0,0,0	2.464811	0.97886026	1.6564586	1.1713724	1.3907688	2.8157816	0.66421175	3.8570018
17	15605000	15610000	17	15825000	15830000	0,0,0	3.2493758	0.9841208	1.52859	1.6119747	2.6223223	2.710307	0.64416254	4.143173
17	44775000	44780000	17	44860000	44865000	0,0,0	4.6272254	0.9959781	2.9922812	1.6328821	2.2291493	4.065119	0.67361283	5.51657
17	51190000	51195000	17	51245000	51250000	0,0,0	2.355822	1.0	1.7115481	0.5708049	0.6541457	1.6913422	0.30363783	2.1987243
17	35155000	35160000	17	35740000	35745000	0,0,0	3.1921554	0.9911467	2.1558485	1.5042032	1.6459109	3.3903813	0.76048344	4.727451
17	57240000	57245000	17	57745000	57750000	0,0,0	2.9913216	0.982861	2.3047426	1.1427957	1.5857968	4.9992666	0.7276785	6.015085
17	77770000	77775000	17	78010000	78015000	0,0,0	2.9754093	0.9901699	2.0731668	1.0090339	1.6857657	3.7258644	0.4306196	4.622783
17	36625000	36630000	17	37235000	37240000	0,0,0	5.5781283	0.9999338	3.4385195	4.352988	5.1380997	8.335299	1.8430208	12.204621
17	27220000	27225000	17	27750000	27755000	0,0,0	6.118301	1.0	2.87188	2.1676202	2.8647156	2.8357916	0.8926842	4.762565
17	10880000	10885000	17	11735000	11740000	0,0,0	2.7403278	0.9788929	1.6644149	2.1734846	2.4538863	3.839475	1.2514074	5.771461
17	66250000	66255000	17	66560000	66565000	0,0,0	2.9975185	0.99234104	2.020801	2.0289826	2.5214853	5.1416216	0.80234945	6.9451613
17	20795000	20800000	17	21505000	21510000	0,0,0	3.8107479	0.9802442	2.512017	1.060001	1.5599557	2.9824927	0.8222582	3.9247158
17	12935000	12940000	17	12985000	12990000	0,0,0	2.4195983	1.0	1.5204741	0.400684	1.0145997	1.736305	0.2737123	2.0924685
17	43575000	43580000	17	43755000	43760000	0,0,0	3.6340456	0.99230003	2.1323097	1.7886822	2.2482553	3.2771053	0.70274436	4.8670454
17	13110000	13115000	17	14915000	14920000	0,0,0	3.2495155	0.99901664	1.6123618	4.2970285	5.1355824	5.433467	2.2702653	9.253048
17	32940000	32945000	17	32995000	33000000	0,0,0	2.545568	0.95307076	1.8295753	0.7115017	0.9888224	2.426985	0.3160417	3.059431
17	79090000	79095000	17	79705000	79710000	0,0,0	4.0866933	0.9997116	2.4238467	2.8489997	3.7582376	5.6194606	1.041813	8.151905
17	55520000	55525000	17	56315000	56320000	0,0,0	3.7563412	0.9770989	2.2074308	1.1191308	1.8738924	2.782178	0.71734434	3.776961
17	8885000	8890000	17	8995000	9000000	0,0,0	3.897081	0.9811925	2.280168	1.434194	1.8591384	2.699073	0.912333	3.9739122
17	1265000	1270000	17	1325000	1330000	0,0,0	3.5647318	0.98007476	2.552746	0.9846623	1.2447872	3.0409179	0.47319233	3.9161732
17	44775000	44780000	17	45130000	45135000	0,0,0	3.190272	0.9768188	1.9787412	1.3735551	1.5471501	2.5438657	0.5911174	3.7648034
17	19990000	19995000	17	20115000	20120000	0,0,0	5.403777	0.99856067	3.2311876	1.8575523	3.182336	4.893081	1.0487461	6.5442386
17	31555000	31560000	17	31735000	31740000	0,0,0	2.6767082	0.98648	1.9943584	0.851667	1.2885247	3.5469959	0.5098798	4.3040333
17	73650000	73655000	17	73955000	73960000	0,0,0	2.3438585	0.987226	1.6543695	1.0625591	1.4731097	3.4163008	0.5518532	4.360798
17	21545000	21550000	17	21590000	21595000	0,0,0	3.7910976	1.0	2.375379	0.74933285	1.3444558	2.2802114	0.36958423	2.9462852
17	76555000	76560000	17	76680000	76685000	0,0,0	2.947845	0.98826456	2.1164389	1.0006808	1.458773	3.5561113	0.4850689	4.4456053
17	34990000	34995000	17	35115000	35120000	0,0,0	4.6746235	0.9939687	3.2379096	1.1660409	1.8715625	4.0748496	0.66238266	5.1113305
17	41740000	41745000	17	41885000	41890000	0,0,0	2.5291493	0.9745008	1.9568328	0.51330066	1.0407901	3.21322	0.47857535	3.6694872
17	12425000	12430000	17	12495000	12500000	0,0,0	2.2782893	0.91747195	1.5182923	0.79232156	0.90422356	1.7905897	0.38949552	2.4948757
17	56825000	56830000	17	56940000	56945000	0,0,0	3.1398706	0.9786635	2.3068922	0.9607105	1.114597	2.9937713	0.38915512	3.8477364
17	74655000	74660000	17	74860000	74865000	0,0,0	2.5091474	0.9254049	1.755599	0.50142187	0.9674408	2.1502414	0.26807734	2.5959496
17	17355000	17360000	17	17565000	17570000	0,0,0	4.5639143	0.9984581	2.5759008	2.2239563	3.2952952	4.4985714	0.91255057	6.4754214
17	49315000	49320000	17	49545000	49550000	0,0,0	3.8461568	1.0	2.639939	0.8825177	1.3603785	2.8921585	0.49885574	3.6766186
17	50545000	50550000	17	50835000	50840000	0,0,0	3.4566033	0.98352045	2.026274	1.1850705	2.0622647	3.0526645	0.6108803	4.1060605
17	43690000	43695000	17	43755000	43760000	0,0,0	4.0284553	0.99636596	2.67972	1.3262033	2.2758334	4.439153	0.8236427	5.618
17	50995000	51000000	17	51155000	51160000	0,0,0	3.339339	0.9857057	2.4321094	0.97244495	1.3171899	3.3839357	0.53174955	4.248331
17	29585000	29590000	17	30085000	30090000	0,0,0	3.7896767	0.99564236	2.201544	1.7919216	2.6637516	3.843566	0.72828203	5.436385
17	5460000	5465000	17	6430000	6435000	0,0,0	3.7804296	0.99843943	2.3741114	2.8512225	3.654402	6.2053995	1.9550457	8.73982
17	17355000	17360000	17	17640000	17645000	0,0,0	5.574307	0.9997845	3.3446646	2.428341	4.062925	6.285131	1.3335948	8.443656
17	12180000	12185000	17	13005000	13010000	0,0,0	3.970181	0.99954283	2.0222347	1.8402773	4.9762306	6.055466	1.0757592	7.691268
17	36765000	36770000	17	37045000	37050000	0,0,0	2.3538404	0.9884255	1.7662336	1.0618694	1.2084984	3.515531	0.65109754	4.459415
17	4565000	4570000	17	4885000	4890000	0,0,0	3.6046388	0.9923788	2.1353872	1.0199778	2.5962574	3.970676	0.44036832	4.8773227
17	3740000	3745000	17	3820000	3825000	0,0,0	3.0203729	0.98490363	2.2443109	0.93880063	1.2142696	3.359246	0.4785314	4.1937356
17	33780000	33785000	17	33945000	33950000	0,0,0	4.446422	0.9951759	2.7599094	1.8115938	2.2558045	3.724372	0.7798979	5.3346777
17	43520000	43525000	17	43675000	43680000	0,0,0	4.2514606	0.99742085	2.6141982	1.729303	2.7221909	4.423745	0.7461345	5.960903
17	22155000	22160000	17	22305000	22310000	0,0,0	3.8594952	1.0	2.37294	0.59413993	1.909948	3.1390815	0.48867482	3.667206
17	58525000	58530000	17	59000000	59005000	0,0,0	3.8328125	0.998822	2.5694184	1.5259417	2.710789	5.3882427	1.1064446	6.744635
17	61410000	61415000	17	61835000	61840000	0,0,0	5.0837727	1.0	2.9903164	1.5713009	1.8753786	2.7390149	0.6161935	4.135727
17	9970000	9975000	17	10235000	10240000	0,0,0	2.8086824	0.97639436	1.8665395	1.9462706	1.9829038	3.9099417	0.77500343	5.63996
17	54995000	55000000	17	55290000	55295000	0,0,0	2.352121	0.98693365	1.7485546	0.83948886	1.3196235	3.5919511	0.48327896	4.3381634
17	68170000	68175000	17	68460000	68465000	0,0,0	3.7289915	0.9971547	2.294877	1.8789436	2.5835133	4.1925373	0.73199344	5.862709
17	76115000	76120000	17	76280000	76285000	0,0,0	4.8443303	0.9993559	2.994652	1.3197143	3.724207	6.1753483	0.8089661	7.348428
17	48335000	48340000	17	48590000	48595000	0,0,0	4.2323556	0.99933845	3.2312858	1.3549874	2.028419	6.117262	0.70199466	7.321695
17	61630000	61635000	17	62105000	62110000	0,0,0	3.8932748	0.9875571	2.2235832	1.4055574	2.2370017	3.137676	0.71633923	4.3870606
17	56595000	56600000	17	56770000	56775000	0,0,0	2.6418242	0.9589219	1.8706979	0.7372675	1.0874546	2.5372624	0.36891446	3.1926112
17	6175000	6180000	17	6410000	6415000	0,0,0	3.246922	0.9689609	2.28149	0.66208076	1.2824188	2.8843508	0.43013585	3.472867
17	48800000	48805000	17	48880000	48885000	0,0,0	4.1936994	0.99165744	2.8095715	1.2578573	1.8396769	3.6687863	0.7416666	4.786882
17	27245000	27250000	17	27600000	27605000	0,0,0	3.687059	0.9966974	2.3792007	2.7057757	3.0255888	5.4947805	1.0748489	7.8999147
17	21550000	21555000	17	22440000	22445000	0,0,0	9.830487	1.0	3.2273078	4.554172	4.822945	2.7167594	1.5128756	6.7649126
17	38980000	38985000	17	39150000	39155000	0,0,0	4.0147233	0.99860847	2.7636542	1.5261433	2.4398072	5.2214417	0.8629909	6.578014
17	82785000	82790000	17	83085000	83090000	0,0,0	3.3272476	0.9965135	2.2607067	1.3025392	2.1832886	4.5016212	0.9152589	5.659434
17	27350000	27355000	17	27600000	27605000	0,0,0	3.426658	0.99893063	2.3315163	1.7081723	2.5622914	5.3230443	0.93751323	6.84142
17	46005000	46010000	17	46835000	46840000	0,0,0	3.0427675	0.98772556	2.1207962	1.1133165	1.5268224	3.411077	0.6671746	4.4006915
17	21040000	21045000	17	21215000	21220000	0,0,0	2.45925	0.9513399	1.7911036	0.77298987	0.8968905	2.336107	0.49917853	3.0232093
17	48725000	48730000	17	48785000	48790000	0,0,0	2.05202	0.9728092	1.6275436	0.54995954	0.8902936	3.1163976	0.31960297	3.6052506
17	22310000	22315000	17	27000000	27005000	0,0,0	44.999603	1.0	17.709488	4.509693	5.9966607	4.699347	2.3739722	8.707963
17	78865000	78870000	17	78965000	78970000	0,0,0	4.069679	0.9938216	2.7566497	1.159025	1.9850613	4.0569825	0.5565394	5.087227
