chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
16	19085000	19090000	16	19175000	19180000	0,0,0	3.460657	0.9812371	2.265338	1.1909673	1.5504825	2.9176493	0.52871895	3.9762866
16	21185000	21190000	16	21295000	21300000	0,0,0	3.5743573	0.99591506	2.4670062	1.2975762	2.0140886	4.347624	0.52745396	5.5010247
16	21535000	21540000	16	29620000	29625000	0,0,0	388.6956	1.0	65.997314	63.398026	74.141624	25.23779	28.12562	81.59159
16	16530000	16535000	16	18175000	18180000	0,0,0	70.418495	1.0	9.515078	554.37946	591.4169	149.97728	198.95543	642.75903
16	56040000	56045000	16	56315000	56320000	0,0,0	2.9464903	0.9799204	2.0582771	0.91266567	1.3845968	3.0971963	0.395286	3.908455
16	21590000	21595000	16	21645000	21650000	0,0,0	2.1510606	0.94226444	1.6221766	0.52356	0.83395195	2.3867903	0.29106176	2.8521771
16	67430000	67435000	16	67465000	67470000	0,0,0	1.7148813	0.9130068	1.4087504	0.41207677	0.4751555	2.0758877	0.22406478	2.4421782
16	48995000	49000000	16	49345000	49350000	0,0,0	3.0695012	0.9811275	1.9411955	1.1156043	1.7226449	2.9788127	0.54750526	3.9704611
16	81035000	81040000	16	81195000	81200000	0,0,0	1.9765738	0.90731496	1.4181181	0.606575	0.7468659	1.8396173	0.3792731	2.378795
16	50215000	50220000	16	50665000	50670000	0,0,0	2.9479134	1.0	1.83396	0.8570546	1.291862	2.1519382	0.45499042	2.9137645
16	46945000	46950000	16	48160000	48165000	0,0,0	3.8255458	0.99974567	2.3742993	3.5363574	5.846466	9.702984	1.8089904	12.846412
16	27175000	27180000	16	27370000	27375000	0,0,0	3.0851672	0.9948722	2.2906353	1.1379724	1.5530938	4.2620935	0.5768614	5.273624
16	83820000	83825000	16	84060000	84065000	0,0,0	3.3046563	1.0	2.4259791	0.56532544	0.6871674	1.8318744	0.23984145	2.3343859
16	4190000	4195000	16	4330000	4335000	0,0,0	2.5340674	0.9415026	1.977818	0.560969	0.69326496	2.3404276	0.3671185	2.839067
16	85440000	85445000	16	85555000	85560000	0,0,0	2.2712712	0.9815116	1.8666095	0.49343866	0.86431444	3.5524113	0.26744884	3.9910235
16	69960000	69965000	16	74405000	74410000	0,0,0	576.51245	1.0	85.93055	254.76405	294.44165	90.79782	98.17626	317.25476
16	11270000	11275000	16	11345000	11350000	0,0,0	2.6822245	0.9366398	2.065073	0.5357578	0.7240966	2.282976	0.36130098	2.7592053
16	87310000	87315000	16	87630000	87635000	0,0,0	2.5254269	0.93866444	1.5261528	0.93337876	1.2592924	1.9620146	0.40961352	2.7916846
16	11400000	11405000	16	12070000	12075000	0,0,0	3.294987	0.97747487	1.6586753	1.857862	2.014639	2.142084	0.8345973	3.7935169
16	28275000	28280000	16	28315000	28320000	0,0,0	2.106302	0.9273061	1.5571462	0.5664606	0.7848147	2.1182492	0.42043957	2.6217697
16	10965000	10970000	16	11260000	11265000	0,0,0	4.475533	0.99874634	3.3495119	1.2616537	1.9961362	5.560925	0.73037255	6.682395
16	86565000	86570000	16	87060000	87065000	0,0,0	5.704645	0.99990994	3.666353	3.009175	5.122776	9.196061	1.6494955	11.870884
16	85120000	85125000	16	85730000	85735000	0,0,0	2.544576	0.966253	1.6916556	1.042064	1.2540252	2.4629364	0.6239866	3.3892155
16	2020000	2025000	16	2140000	2145000	0,0,0	4.4799514	0.9984602	3.2001634	1.2872313	2.247346	5.3325505	0.7787394	6.476756
16	50365000	50370000	16	50665000	50670000	0,0,0	2.5646207	0.94891214	1.9039578	0.77507055	0.80973756	2.2855654	0.599842	2.9745169
16	46855000	46860000	16	46910000	46915000	0,0,0	2.383296	0.9462333	2.0023067	0.37149745	0.544454	2.593183	0.24532685	2.923403
16	81400000	81405000	16	81720000	81725000	0,0,0	4.9030604	0.99979174	3.3579264	1.997309	3.1757421	6.70225	0.9489357	8.477636
16	69710000	69715000	16	69755000	69760000	0,0,0	2.010226	0.93063253	1.4659499	0.55658245	0.8506727	2.1738734	0.27240473	2.6686137
16	69795000	69800000	16	69925000	69930000	0,0,0	3.9014492	0.9939015	2.753171	1.1413392	1.7748111	4.0857177	0.56980693	5.100241
16	74805000	74810000	16	75375000	75380000	0,0,0	2.5485795	0.954761	1.4019583	1.3522134	1.5003955	1.89415	0.6579121	3.0961175
16	66475000	66480000	16	66590000	66595000	0,0,0	2.4086647	0.96972936	1.8137115	0.79733646	0.95134753	2.7891955	0.34843254	3.497939
16	58335000	58340000	16	58665000	58670000	0,0,0	2.9089897	0.96152943	2.1815495	0.6674153	0.9393639	2.6649413	0.4524164	3.2581995
16	34910000	34915000	16	36180000	36185000	0,0,0	33.72345	1.0	3.3573432	51.747623	52.9891	10.054699	17.014584	56.052586
16	21820000	21825000	16	22095000	22100000	0,0,0	2.480179	0.9594298	1.6526448	0.91345286	1.2142034	2.393095	0.47184706	3.2050533
16	58020000	58025000	16	58120000	58125000	0,0,0	3.8546674	0.9821509	2.6939793	0.8076219	1.4904767	3.3083334	0.43992388	4.0262194
16	68900000	68905000	16	69110000	69115000	0,0,0	2.6775737	0.9869727	2.1726239	0.7405998	0.9088819	3.6828456	0.41919073	4.341157
16	87965000	87970000	16	88405000	88410000	0,0,0	2.7511816	0.98805547	1.7861902	1.5379817	1.6577648	3.0608454	0.7228132	4.42794
16	55465000	55470000	16	55705000	55710000	0,0,0	5.2425437	0.99944085	3.4620552	1.9931787	2.977995	5.71816	1.0773834	7.4898744
16	88455000	88460000	16	88490000	88495000	0,0,0	2.2411954	0.97025573	1.6656301	0.88893896	0.96618307	2.725316	0.41312328	3.515484
16	70090000	70095000	16	74535000	74540000	0,0,0	41.798023	1.0	6.463143	160.06793	179.29654	54.046947	66.816444	196.32956
16	53550000	53555000	16	54955000	54960000	0,0,0	3.6263218	0.9992795	1.6490818	3.8292203	4.250319	3.8325224	1.6537554	7.236274
16	8895000	8900000	16	9120000	9125000	0,0,0	2.620264	0.953981	1.8407776	0.8993372	0.98151696	2.2796092	0.38448712	3.07902
16	57465000	57470000	16	57530000	57535000	0,0,0	1.9379297	0.9248818	1.531686	0.54304343	0.5764751	2.1062555	0.28056043	2.588961
16	69715000	69720000	16	69940000	69945000	0,0,0	2.6680439	0.97103965	1.7827685	1.1390779	1.2669063	2.529682	0.53414327	3.5421956
16	83965000	83970000	16	84180000	84185000	0,0,0	2.8075187	0.97465587	2.2047887	0.7792553	0.8433282	2.982918	0.3717089	3.6755893
16	11400000	11405000	16	11810000	11815000	0,0,0	4.6121106	0.99604225	2.7251906	1.9454651	2.564044	3.8033566	0.7376318	5.532659
16	49410000	49415000	16	49915000	49920000	0,0,0	2.932073	0.98186374	1.690406	1.5469735	1.8800343	2.635169	0.83104336	4.010257
16	55460000	55465000	16	56320000	56325000	0,0,0	3.7964435	0.99079865	2.1315596	2.0323808	2.196709	2.8823302	0.7521606	4.688891
16	4290000	4295000	16	4400000	4405000	0,0,0	2.1277328	0.91248786	1.6570575	0.37733948	0.65338975	2.1008177	0.268433	2.4362307
16	4715000	4720000	16	4955000	4960000	0,0,0	3.1179726	0.9916486	2.3135061	0.9868072	1.4359524	3.9086604	0.7126192	4.7858224
16	21385000	21390000	16	29365000	29370000	0,0,0	1525.1047	1.0	160.44653	817.198	883.2319	197.5794	292.36728	923.9776
16	48685000	48690000	16	49345000	49350000	0,0,0	5.5811553	0.99992305	3.1996338	3.6355717	4.498247	6.241522	1.3609086	9.473141
16	53950000	53955000	16	54955000	54960000	0,0,0	2.7955606	0.9821697	1.7713697	2.0466785	2.393535	4.1496677	0.97026676	5.968937
16	80530000	80535000	16	80820000	80825000	0,0,0	2.8310628	0.9744025	1.7569301	1.3174546	1.5143657	2.494569	0.50105464	3.6656399
16	86570000	86575000	16	87620000	87625000	0,0,0	3.5416214	0.9864426	1.9070745	1.7731717	2.2152016	2.7251174	0.7006393	4.30127
16	89600000	89605000	16	89645000	89650000	0,0,0	1.9752429	0.94569975	1.6832252	0.4294715	0.45828378	2.531776	0.28726926	2.9135284
16	10410000	10415000	16	10500000	10505000	0,0,0	2.3373973	0.9266375	1.7648845	0.5200905	0.7398348	2.1503105	0.38599688	2.6126132
16	48695000	48700000	16	49110000	49115000	0,0,0	1.9485095	0.9390594	1.394213	0.60339224	0.9420445	2.2617965	0.3688043	2.798145
16	2295000	2300000	16	2500000	2505000	0,0,0	2.6420147	0.98980576	1.8723713	1.2103722	1.4824123	3.51052	0.5435936	4.586406
16	8655000	8660000	16	8875000	8880000	0,0,0	3.5464408	0.9887359	2.3076851	1.288027	1.8046577	3.341687	0.5728697	4.4866
16	50670000	50675000	16	50800000	50805000	0,0,0	2.6623063	0.93967843	1.9853348	0.5225562	0.8545173	2.3438618	0.3561023	2.8083563
16	10250000	10255000	16	10730000	10735000	0,0,0	3.2020037	0.9962671	2.2129908	1.2421219	2.0773053	4.4870358	0.49748567	5.5911436
16	49610000	49615000	16	49915000	49920000	0,0,0	2.0010734	0.9393373	1.4329659	0.72796965	0.8792891	2.1556332	0.35878098	2.8027172
16	87780000	87785000	16	88435000	88440000	0,0,0	2.8202748	0.9679601	1.4278909	1.6538035	1.8276346	1.9710824	0.6342046	3.4411302
16	8570000	8575000	16	8790000	8795000	0,0,0	2.7527156	0.9621142	1.9048067	0.6512055	1.2499133	2.69467	0.3755124	3.2735193
16	52190000	52195000	16	52905000	52910000	0,0,0	2.2339604	0.96469223	1.5494298	1.2432103	1.8502028	4.057628	0.9214615	5.162704
16	9255000	9260000	16	10175000	10180000	0,0,0	3.6057804	0.99929833	1.9195204	4.208603	4.92977	5.8853655	1.4955587	9.626346
16	50375000	50380000	16	50805000	50810000	0,0,0	2.7225235	0.9373288	1.7750318	0.8529502	1.0798736	2.0119624	0.38063025	2.7701404
16	75470000	75475000	16	75625000	75630000	0,0,0	2.232539	0.956251	1.6585914	0.5620876	0.97609645	2.629979	0.36027768	3.1296122
16	81620000	81625000	16	81700000	81705000	0,0,0	3.274068	0.9717855	2.3396966	0.7119473	1.235179	2.9354467	0.3409611	3.5682886
16	13920000	13925000	16	14520000	14525000	0,0,0	3.564815	0.99669474	2.4057755	1.7012749	2.0515985	4.200587	0.9883253	5.712831
16	77690000	77695000	16	77785000	77790000	0,0,0	2.3890278	0.92553324	1.4889358	1.0049324	1.0267541	1.7043983	0.45314974	2.5976717
16	13925000	13930000	16	14285000	14290000	0,0,0	3.4636595	0.9981983	2.56791	1.1803944	1.9634787	5.27043	0.62502927	6.3196692
16	77675000	77680000	16	77965000	77970000	0,0,0	5.4053755	0.999837	3.4764454	2.320784	3.7031345	6.6595745	1.5640246	8.722494
16	83960000	83965000	16	84060000	84065000	0,0,0	4.244918	0.9924313	3.0941193	0.7906063	1.6736306	4.1814737	0.4219577	4.884235
16	46560000	46565000	16	46925000	46930000	0,0,0	2.1759603	0.93915784	1.6573336	0.63306487	0.72613335	2.2370386	0.31462225	2.7997627
16	53555000	53560000	16	54230000	54235000	0,0,0	2.9647908	0.97890496	1.6975356	1.6962283	1.729264	2.3513594	0.6030531	3.8591177
16	10515000	10520000	16	10735000	10740000	0,0,0	5.136328	0.9987725	3.4476557	1.2003164	2.843429	5.6365013	0.90933716	6.7034492
16	57595000	57600000	16	57715000	57720000	0,0,0	2.1690052	0.9533871	1.603014	0.8117436	0.84429836	2.3446457	0.34143835	3.0661957
16	6015000	6020000	16	6640000	6645000	0,0,0	3.3217938	0.9940882	1.9119768	1.8439178	2.480873	3.4922972	0.87740964	5.1313353
16	87775000	87780000	16	87870000	87875000	0,0,0	4.239636	0.9970392	2.5156476	2.0367851	2.6813	4.0124316	0.7992081	5.8229074
16	81370000	81375000	16	81875000	81880000	0,0,0	2.9296262	0.9805233	2.2243118	0.73607457	1.1136976	3.284656	0.37315264	3.9389446
16	66405000	66410000	16	66590000	66595000	0,0,0	3.861667	0.99073166	2.842437	0.8542701	1.503566	3.922286	0.54651105	4.6816373
16	71410000	71415000	16	71500000	71505000	0,0,0	2.7571084	0.9672183	1.9137474	0.7604449	1.2535148	2.7422886	0.35815737	3.4182396
16	56565000	56570000	16	56855000	56860000	0,0,0	2.1126833	0.93597275	1.5507042	0.59419775	0.84535354	2.2205563	0.3043138	2.7487319
16	88665000	88670000	16	89200000	89205000	0,0,0	2.9187195	0.9834831	1.804116	1.5416728	1.6778529	2.733419	0.6448633	4.103795
16	49405000	49410000	16	49590000	49595000	0,0,0	2.3682263	1.0	1.6575102	0.36969084	0.91435385	2.0155258	0.29904765	2.3441398
16	8570000	8575000	16	8885000	8890000	0,0,0	3.259095	0.97818244	2.1469867	1.0638196	1.5077196	2.8798199	0.54218656	3.8254375
16	55940000	55945000	16	56320000	56325000	0,0,0	4.030361	0.99651074	2.5414846	1.7122784	2.410095	4.136621	0.9059634	5.658646
16	23805000	23810000	16	24010000	24015000	0,0,0	3.4499927	0.9969473	2.381914	1.3973055	2.1032863	4.550286	0.8137428	5.792335
16	11955000	11960000	16	12065000	12070000	0,0,0	3.4512532	0.9862911	2.957242	0.5856927	0.666673	3.76954	0.50039214	4.290156
16	85820000	85825000	16	85985000	85990000	0,0,0	5.3725734	0.9996591	3.5884593	1.7125733	3.2868345	6.462575	0.8785409	7.9848623
16	76635000	76640000	16	77175000	77180000	0,0,0	3.1949756	0.9862559	1.7652829	1.9402666	2.0277052	2.5629072	0.9371442	4.2875886
16	63365000	63370000	16	65115000	65120000	0,0,0	3.3637788	0.99314547	1.8137782	3.074246	3.5546076	4.339316	1.9560499	7.071979
17	73430000	73435000	17	73710000	73715000	0,0,0	3.6150644	0.98802304	2.7191248	0.862764	1.2822534	3.6583278	0.63605684	4.425229
17	4810000	4815000	17	4885000	4890000	0,0,0	2.7190337	0.9686198	2.040452	0.7840886	0.9579346	2.7649713	0.59853065	3.4619389
17	39620000	39625000	17	39750000	39755000	0,0,0	3.2720761	0.9930856	2.1740642	1.5183824	1.8491712	3.6249974	0.5469233	4.974671
17	75055000	75060000	17	75110000	75115000	0,0,0	1.8463749	0.9607131	1.4967597	0.59187734	0.6618284	2.7110856	0.28985813	3.2371988
17	33775000	33780000	17	34150000	34155000	0,0,0	3.3350012	0.9953802	2.12333	2.7030616	2.9178605	5.117962	1.1049825	7.520683
17	60440000	60445000	17	60640000	60645000	0,0,0	2.8167598	0.971329	2.0710015	0.6869655	1.1260195	2.9416015	0.4165253	3.5522375
17	60720000	60725000	17	61385000	61390000	0,0,0	2.9795654	0.99666953	2.2717357	1.1262684	1.5545889	4.704103	0.5958474	5.70523
17	61625000	61630000	17	62400000	62405000	0,0,0	2.448186	0.9856777	1.7384849	1.1222384	1.3622814	3.2488332	0.58190006	4.2463784
17	36190000	36195000	17	36470000	36475000	0,0,0	18.11353	1.0	13.350544	1.2268097	1.3393527	3.6623297	0.5716958	4.752827
17	4570000	4575000	17	4620000	4625000	0,0,0	2.0493188	0.966853	1.5322797	0.67692506	1.0046922	2.8054457	0.35488492	3.4071567
17	32390000	32395000	17	32440000	32445000	0,0,0	1.9640614	0.91858125	1.5019723	0.46323496	0.69050634	2.0966449	0.27664682	2.5084095
17	73255000	73260000	17	73370000	73375000	0,0,0	6.32129	0.9992172	3.6150627	2.341621	3.6142836	5.07195	1.1984195	7.1533904
17	49695000	49700000	17	49995000	50000000	0,0,0	2.871026	0.95129085	1.89928	0.7431958	1.2267054	2.361583	0.4248927	3.0222015
17	68775000	68780000	17	69055000	69060000	0,0,0	4.9771295	1.0	3.2178538	1.3863342	2.0238116	3.6870918	0.65800387	4.919389
17	72720000	72725000	17	73365000	73370000	0,0,0	4.169827	0.9994534	2.8404517	1.9723618	2.756144	5.759417	1.3501171	7.5126276
17	27350000	27355000	17	27595000	27600000	0,0,0	3.0344768	0.98929846	2.2287152	1.1680424	2.138157	5.5227985	0.6444365	6.5610585
17	75325000	75330000	17	75400000	75405000	0,0,0	3.1853526	0.99172693	2.273677	1.1595349	1.5646734	3.764552	0.6335816	4.79525
17	43390000	43395000	17	43480000	43485000	0,0,0	5.200782	0.99829775	3.233635	1.8735697	2.8317099	4.711067	1.0290276	6.3764625
17	16920000	16925000	17	16990000	16995000	0,0,0	2.2703905	0.9050291	1.7634219	0.38889584	0.6270119	2.008744	0.18171544	2.3544292
17	64785000	64790000	17	64830000	64835000	0,0,0	2.4598262	1.0	1.7738084	0.49517727	0.7286369	1.8001055	0.30065843	2.240263
17	79085000	79090000	17	79390000	79395000	0,0,0	3.2708757	0.99772185	2.3802533	0.96124625	2.1082537	5.230576	0.63636994	6.085017
17	16765000	16770000	17	18920000	18925000	0,0,0	5.6172867	0.9998703	2.6565485	5.7921705	6.5545526	6.3268013	2.2906961	11.475397
17	29365000	29370000	17	29540000	29545000	0,0,0	2.6039333	0.98504734	2.0076282	0.83057	1.0887208	3.465018	0.41005838	4.2033024
17	41550000	41555000	17	41655000	41660000	0,0,0	4.1243653	0.984656	2.981488	0.88399947	1.3667355	3.391685	0.34951314	4.177462
17	21130000	21135000	17	21455000	21460000	0,0,0	3.5291193	0.9959332	1.9604814	2.4078496	2.619661	3.36516	0.9659081	5.5054708
17	7510000	7515000	17	7555000	7560000	0,0,0	1.8569324	0.9422653	1.5315465	0.40334052	0.5792405	2.4936678	0.2685962	2.8521926
17	31010000	31015000	17	31370000	31375000	0,0,0	2.8108246	0.9930178	1.9851961	1.0709347	1.7432063	4.012966	0.66993815	4.964908
17	63915000	63920000	17	64285000	64290000	0,0,0	4.2878904	0.99414974	2.5903182	1.0864857	2.6374352	4.176033	0.6153403	5.1417985
17	10735000	10740000	17	10845000	10850000	0,0,0	3.613925	1.0	2.408698	1.0305597	1.2622534	2.495154	0.6051388	3.411207
17	45430000	45435000	17	45585000	45590000	0,0,0	5.9767222	1.0	3.7360682	1.3442487	1.6350036	2.7436948	0.9341427	3.9385824
17	35545000	35550000	17	35730000	35735000	0,0,0	2.7562668	0.97621876	1.8926193	1.1560636	1.2526778	2.7116349	0.47132427	3.739247
17	57245000	57250000	17	57410000	57415000	0,0,0	2.4355483	0.9764996	2.0289776	0.37778577	0.78951836	3.4153185	0.22707176	3.7511282
17	76865000	76870000	17	77055000	77060000	0,0,0	2.8715558	0.9882949	2.0787673	0.97020745	1.4337568	3.5857844	0.4280781	4.448191
17	38425000	38430000	17	38475000	38480000	0,0,0	2.2662878	0.96776175	1.6021909	0.35902816	1.3932298	3.1158226	0.348255	3.4349587
17	72985000	72990000	17	73145000	73150000	0,0,0	2.5091674	0.95987636	1.8201544	0.7660334	0.99689204	2.5352037	0.42597485	3.2161224
17	48810000	48815000	17	49040000	49045000	0,0,0	2.344044	0.93652153	1.7151929	0.66559625	0.82302785	2.165699	0.3565228	2.7573402
17	285000	290000	17	690000	695000	0,0,0	3.6696575	0.9900358	1.9105016	1.8890928	2.507901	2.9300358	0.89162445	4.6092296
17	42610000	42615000	17	42665000	42670000	0,0,0	2.2435029	0.9764144	1.4932697	1.1923611	1.3619078	2.6876314	0.5015479	3.7475078
17	74790000	74795000	17	74955000	74960000	0,0,0	3.0259123	0.98814684	2.0384128	1.1507928	1.6864094	3.4126956	0.48614135	4.4356227
17	38345000	38350000	17	38475000	38480000	0,0,0	2.8204412	0.97398436	1.6781489	0.9514911	1.8336905	2.8036652	0.64161825	3.6494353
17	73440000	73445000	17	74170000	74175000	0,0,0	3.3813515	0.99061984	2.2283194	1.4864881	1.7447796	3.3483174	0.79284716	4.6696405
17	76120000	76125000	17	76280000	76285000	0,0,0	4.85562	0.99918187	3.2182887	1.7340798	2.8786504	5.567782	0.6466417	7.1091866
17	47230000	47235000	17	47315000	47320000	0,0,0	4.1602044	0.99578136	2.7665513	1.3452051	2.1899426	4.2730656	0.6840047	5.4688034
17	21455000	21460000	17	21600000	21605000	0,0,0	2.333849	1.0	1.5927489	0.7064546	0.71630716	1.5276523	0.39522362	2.155612
17	47225000	47230000	17	47620000	47625000	0,0,0	3.3219478	0.9779498	2.2592893	1.2264084	1.2935565	2.724689	0.5928677	3.81483
17	34195000	34200000	17	34360000	34365000	0,0,0	5.437835	0.9984712	3.3178048	1.7867332	3.0564418	4.8957467	0.8213253	6.483954
17	50200000	50205000	17	50480000	50485000	0,0,0	2.589869	0.9399435	1.7334844	0.8549613	1.0257807	2.052795	0.49011368	2.8127606
17	64140000	64145000	17	64275000	64280000	0,0,0	3.4594781	0.9818964	2.7827232	0.5620708	0.9452976	3.5124438	0.42179918	4.012062
17	48680000	48685000	17	48870000	48875000	0,0,0	3.9845083	0.9946732	2.7425401	1.6987514	1.7004929	3.7255478	0.73891705	5.235549
17	67375000	67380000	17	67625000	67630000	0,0,0	2.1889746	0.97258466	1.5053055	0.97453123	1.2681043	2.7307749	0.36949703	3.5970252
17	21315000	21320000	17	21385000	21390000	0,0,0	2.7675602	1.0	1.5144188	0.7218507	1.510958	2.0041475	0.3993531	2.6457927
17	425000	430000	17	535000	540000	0,0,0	16.023197	1.0	11.344104	1.1503329	1.2189672	2.9095595	0.5887596	3.9320776
17	29805000	29810000	17	29930000	29935000	0,0,0	3.7551832	0.99444145	2.3750489	1.5726291	2.1958008	3.7950583	0.6054445	5.192951
17	80425000	80430000	17	80975000	80980000	0,0,0	5.623764	0.99995375	3.5119114	3.5691128	5.6041646	9.419979	1.5281676	12.592524
17	69560000	69565000	17	70560000	70565000	0,0,0	3.5996768	0.99719167	2.2066782	3.250081	3.2619812	5.1933765	2.2422082	8.082338
17	18695000	18700000	17	18950000	18955000	0,0,0	3.7614188	0.9943945	2.1687398	1.1980667	2.8310688	4.119594	0.8668725	5.1845427
17	77430000	77435000	17	77490000	77495000	0,0,0	2.6869638	0.9739012	1.8094375	0.92508495	1.398105	2.8239462	0.44506702	3.646244
17	48490000	48495000	17	48580000	48585000	0,0,0	3.6289945	0.98984265	2.6978176	0.79325366	1.4436451	3.8849216	0.45558593	4.5900364
17	49410000	49415000	17	49545000	49550000	0,0,0	3.7737591	0.9869654	2.9729424	0.7373597	1.0705436	3.6851664	0.43418357	4.340597
17	32250000	32255000	17	32315000	32320000	0,0,0	3.4226403	0.9943019	2.2164607	1.5677373	2.0619452	3.7746134	0.7091169	5.1681576
17	21310000	21315000	17	21510000	21515000	0,0,0	2.9088507	0.9769123	1.9087154	1.0472232	1.5011122	2.8379807	0.71585906	3.7688458
17	7745000	7750000	17	8000000	8005000	0,0,0	2.495448	0.9930285	1.9734288	0.98319834	1.1317177	4.092485	0.559435	4.966439
17	73425000	73430000	17	73550000	73555000	0,0,0	2.3070855	0.92283046	1.6372825	0.5902667	0.8670791	2.0373347	0.31993374	2.5620162
17	74210000	74215000	17	74350000	74355000	0,0,0	3.2016728	1.0	2.3958411	0.51114833	0.859723	2.3816261	0.3066559	2.8359802
17	45140000	45145000	17	45195000	45200000	0,0,0	2.8211162	0.9798902	1.9771254	0.858352	1.3971366	3.1439745	0.42913088	3.906954
17	2065000	2070000	17	2240000	2245000	0,0,0	2.5673246	0.9870805	1.6993881	0.72864014	1.9332225	3.7017899	0.5598254	4.34947
17	72725000	72730000	17	73185000	73190000	0,0,0	3.94646	0.99717444	2.7694054	1.4698071	3.0284562	6.7689557	1.1101459	8.07545
17	64050000	64055000	17	64135000	64140000	0,0,0	3.0949876	0.9664777	2.3342853	0.7988862	0.90471494	2.6857746	0.40608242	3.3958955
17	53735000	53740000	17	54890000	54895000	0,0,0	2.6406915	0.9930835	1.606544	1.530202	2.2787414	3.6141803	0.95066005	4.97436
17	4560000	4565000	17	4690000	4695000	0,0,0	2.6289916	0.97471046	1.7684852	1.1508381	1.3054854	2.6547787	0.505514	3.677746
17	54995000	55000000	17	55295000	55300000	0,0,0	2.2712526	0.98217523	1.719563	0.72662485	1.1652873	3.381695	0.4898992	4.0275836
17	75905000	75910000	17	76295000	76300000	0,0,0	2.8009315	0.9771232	1.8008107	0.85551906	1.6800653	3.0175612	0.5369496	3.7780228
17	38425000	38430000	17	38660000	38665000	0,0,0	3.2697437	0.97615075	2.3831909	0.7063747	1.2297474	3.1085017	0.56586266	3.73639
17	50200000	50205000	17	50270000	50275000	0,0,0	3.090519	0.9948449	1.9796287	1.339194	2.2893105	4.077918	0.677084	5.268313
17	59310000	59315000	17	59440000	59445000	0,0,0	4.1006427	0.99717456	2.7009583	1.4863634	2.3873212	4.548487	0.71489316	5.869699
17	35170000	35175000	17	35530000	35535000	0,0,0	4.1077757	0.9969995	2.5913842	2.164034	2.2689466	3.885999	0.84283745	5.8095846
17	77775000	77780000	17	78005000	78010000	0,0,0	3.3048937	0.9948035	2.3428175	1.4766626	1.6543427	3.947726	0.74668854	5.260315
17	32935000	32940000	17	32995000	33000000	0,0,0	2.4229112	0.94004965	1.8054057	0.56679034	0.83740747	2.3107162	0.28713652	2.81453
17	27655000	27660000	17	27880000	27885000	0,0,0	3.7528422	1.0	2.3293648	1.1408489	1.3818331	2.2799366	0.52039313	3.2940242
17	49320000	49325000	17	49365000	49370000	0,0,0	1.8511202	0.9485371	1.5037862	0.39631566	0.67176396	2.6149218	0.28094363	2.9672024
17	68265000	68270000	17	68755000	68760000	0,0,0	3.9496686	0.9825697	2.5491238	1.091548	1.6981479	3.0797005	0.52442884	4.0499654
17	31430000	31435000	17	31525000	31530000	0,0,0	5.1425447	0.997532	3.6564138	1.2671793	2.0779111	4.8785896	0.7573179	6.004971
17	74790000	74795000	17	74860000	74865000	0,0,0	2.1357949	0.97004056	1.5040858	0.8869419	1.1778594	2.7198827	0.41986257	3.5082755
17	73440000	73445000	17	73950000	73955000	0,0,0	2.2538679	0.9763007	1.5311079	1.193178	1.2787094	2.6820958	0.5905104	3.7426987
17	47365000	47370000	17	47760000	47765000	0,0,0	2.6031668	0.95985246	1.8286055	0.82516086	1.0823677	2.482051	0.5439338	3.2155275
17	51325000	51330000	17	51535000	51540000	0,0,0	3.1188884	1.0	1.8386724	0.7168835	1.5912337	2.4026675	0.4402874	3.0398972
17	74650000	74655000	17	74950000	74955000	0,0,0	2.8323925	0.9416247	2.0451584	0.50934845	0.979185	2.3884027	0.34115484	2.8411567
17	30355000	30360000	17	30705000	30710000	0,0,0	2.84133	0.9777145	1.8835441	1.3249537	1.341217	2.6264758	0.48786917	3.8042123
17	41480000	41485000	17	41545000	41550000	0,0,0	2.043111	0.9522276	1.5199748	0.7063396	0.8637115	2.4137645	0.30550495	3.041622
17	61420000	61425000	17	61550000	61555000	0,0,0	3.084084	0.97628194	2.2480721	0.7384012	1.2156899	3.0855508	0.38268965	3.7419074
17	28760000	28765000	17	28895000	28900000	0,0,0	2.3987641	0.985448	2.0996242	0.45448187	0.59707713	3.8264818	0.3392502	4.2304654
17	64420000	64425000	17	64730000	64735000	0,0,0	2.6875556	0.9640831	1.8663919	0.8482931	1.1641479	2.572854	0.47026795	3.3268924
17	11335000	11340000	17	11945000	11950000	0,0,0	2.501646	0.965379	1.649106	1.088548	1.2468226	2.3960454	0.7049169	3.3636436
17	36545000	36550000	17	36595000	36600000	0,0,0	2.393369	0.95547926	1.8148255	0.6787491	0.83607227	2.5087907	0.36863053	3.1121235
17	72120000	72125000	17	72535000	72540000	0,0,0	2.8320289	0.95272416	1.6907725	1.1468827	1.3483243	2.0326207	0.6071762	3.052072
17	27805000	27810000	17	28255000	28260000	0,0,0	2.7434795	0.98372686	2.0682354	1.1353607	1.7687984	5.0663004	0.8721929	6.07551
17	66260000	66265000	17	66565000	66570000	0,0,0	2.6640854	0.98730564	1.8419987	1.5795903	2.2785804	4.959757	0.7956633	6.363837
17	49570000	49575000	17	49690000	49695000	0,0,0	6.188189	0.99878484	4.3510685	1.406847	2.410784	5.4630384	0.86303335	6.713569
