chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
15	74440000	74445000	15	74765000	74770000	0,0,0	2.358034	0.9748375	1.520878	1.0208906	1.5324782	2.7753224	0.42399946	3.6827805
15	77190000	77195000	15	77495000	77500000	0,0,0	2.3101127	0.9723404	1.682406	1.3851985	1.6224973	4.221586	0.7652878	5.4528737
15	92515000	92520000	15	92715000	92720000	0,0,0	2.6136603	0.9747974	1.9467151	0.8201346	1.057673	2.9521813	0.40864545	3.6811898
15	43220000	43225000	15	43280000	43285000	0,0,0	2.4712348	0.97614366	1.7887706	0.82360697	1.20034	3.0039983	0.31504235	3.7360933
15	44965000	44970000	15	45115000	45120000	0,0,0	3.8637877	0.989786	2.1690068	1.8419255	2.2210658	2.94721	0.7273886	4.584477
15	98520000	98525000	15	98905000	98910000	0,0,0	2.117737	0.9677063	1.4582195	0.83814645	1.2515496	2.6882205	0.5136437	3.4332395
15	68300000	68305000	15	68535000	68540000	0,0,0	2.5089831	0.9894228	1.8122668	1.0151503	1.4664128	3.6471694	0.5451154	4.5495253
15	57660000	57665000	15	57840000	57845000	0,0,0	2.222984	0.96027213	1.4124331	1.1975825	1.2391566	2.1615186	0.53118396	3.2260363
15	40680000	40685000	15	40890000	40895000	0,0,0	2.9750261	0.9814232	2.0806994	1.0987442	1.3229927	3.009593	0.5449575	3.9862542
15	50145000	50150000	15	50315000	50320000	0,0,0	2.9663305	0.97881883	2.1749694	0.76149046	1.2262125	3.1781633	0.43580398	3.8550436
15	30635000	30640000	15	32625000	32630000	0,0,0	152.14914	1.0	17.320982	272.72247	309.38684	79.50777	124.22367	321.92773
15	65635000	65640000	15	65855000	65860000	0,0,0	2.8039773	0.9759758	1.9677736	1.5922892	1.8222598	4.203892	0.6455883	5.6192603
15	101085000	101090000	15	101255000	101260000	0,0,0	3.7460968	0.9977671	2.6926734	1.3309861	2.016976	4.9219723	0.82653457	6.105071
15	20610000	20615000	15	22385000	22390000	0,0,0	64.680786	1.0	9.010257	1184.3195	1252.8163	319.16577	444.53226	1371.8942
15	63290000	63295000	15	63400000	63405000	0,0,0	3.5302472	0.9938558	2.5931046	1.0322912	1.5962485	4.1751804	0.69125265	5.0927725
15	68780000	68785000	15	68875000	68880000	0,0,0	2.3352168	0.98019415	1.6521943	0.95492494	1.3150239	3.073363	0.46112052	3.922185
15	91845000	91850000	15	92080000	92085000	0,0,0	2.6278915	0.964805	1.4823562	1.3643404	1.5976598	2.134451	0.5041922	3.347198
15	44850000	44855000	15	44920000	44925000	0,0,0	2.7594712	0.98296666	1.710044	1.320038	1.7602366	2.899637	0.59507316	4.0730042
15	74050000	74055000	15	74325000	74330000	0,0,0	3.8540652	0.9974234	2.729451	1.327424	2.0545387	4.781973	0.6816402	5.961905
16	8565000	8570000	16	8875000	8880000	0,0,0	3.4346478	0.9845512	1.719206	2.1672394	2.1711333	2.2442195	1.6268898	4.170655
16	77235000	77240000	16	77585000	77590000	0,0,0	6.2397237	0.999937	3.8652537	2.7141943	4.3948684	7.2611346	1.7147901	9.673753
16	66895000	66900000	16	66935000	66940000	0,0,0	2.2332296	0.9452568	1.8405606	0.49458858	0.55092037	2.465769	0.20583422	2.9054034
16	84990000	84995000	16	85085000	85090000	0,0,0	2.923046	0.97268313	2.2431414	0.8218902	0.89766425	2.8700552	0.5024032	3.6006246
16	47790000	47795000	16	48650000	48655000	0,0,0	3.1666462	0.9616711	1.6232477	1.2458082	1.8611895	2.154505	0.76358503	3.2618902
16	65580000	65585000	16	66270000	66275000	0,0,0	2.3559475	0.9865351	1.5107639	1.343503	1.7431109	3.1138866	0.9442989	4.3081117
16	16150000	16155000	16	16185000	16190000	0,0,0	2.4494638	1.0	2.036546	0.30531734	0.41468218	1.8825362	0.22238785	2.1539295
16	12460000	12465000	16	13445000	13450000	0,0,0	3.468302	0.99523807	1.8192532	2.2968438	2.824408	3.3060145	0.9924169	5.3476534
16	31145000	31150000	16	31440000	31445000	0,0,0	2.3923516	0.98810935	1.663559	1.3251175	1.4472553	3.2545822	0.594099	4.432464
16	87775000	87780000	16	88430000	88435000	0,0,0	2.5261796	0.975714	1.5754262	1.0456169	1.6637502	2.7888033	0.597622	3.7182407
16	86570000	86575000	16	87385000	87390000	0,0,0	3.4101088	0.9875748	1.595612	2.1576874	2.5697272	2.470542	1.2108581	4.3884864
16	69810000	69815000	16	70095000	70100000	0,0,0	2.4698536	0.9388032	1.6991056	0.8641771	0.9302339	2.0257924	0.34476224	2.7939498
16	30115000	30120000	16	30625000	30630000	0,0,0	2.5744922	0.97597694	1.5808704	2.0973318	2.3400319	3.7550197	0.94280475	5.6193147
16	9255000	9260000	16	10180000	10185000	0,0,0	2.466912	0.9900003	1.6873078	1.9640208	2.2963352	4.8933825	1.1383013	6.6391788
16	48685000	48690000	16	49915000	49920000	0,0,0	3.8013153	1.0	1.9465406	1.6437377	1.9637706	2.192724	0.94527406	3.6538243
16	88745000	88750000	16	88785000	88790000	0,0,0	2.331727	0.96900177	1.7534903	0.5855722	1.0533866	2.9536765	0.3611489	3.474185
16	70330000	70335000	16	70760000	70765000	0,0,0	2.778648	0.96224344	1.748081	1.0627594	1.3676449	2.3322606	0.45049402	3.2769356
16	57080000	57085000	16	57165000	57170000	0,0,0	2.6153483	0.97567	1.9328331	0.7206687	1.1550708	3.0758362	0.33817568	3.7164304
16	84750000	84755000	16	84965000	84970000	0,0,0	3.5558352	0.9987668	2.5877001	1.3275414	2.1860151	5.518776	0.85615814	6.6988125
16	46620000	46625000	16	48165000	48170000	0,0,0	2.8785458	0.9796204	1.5399985	2.7065244	2.8700273	3.406798	1.3004708	5.8125973
16	68705000	68710000	16	68800000	68805000	0,0,0	3.030261	0.99100375	2.1930838	0.78077304	1.6434251	4.017416	0.52165365	4.7114363
16	86560000	86565000	16	87065000	87070000	0,0,0	5.531241	0.9999761	3.937465	2.2445567	3.6689956	8.646909	1.3082083	10.64207
16	82265000	82270000	16	83215000	83220000	0,0,0	2.7771325	0.98271	1.7942287	1.6474699	2.4970195	4.540435	1.1464642	6.0048523
16	30445000	30450000	16	30600000	30605000	0,0,0	3.0236714	0.99717146	2.304789	1.1055745	1.6273252	4.8858786	0.46983257	5.868612
16	69150000	69155000	16	69290000	69295000	0,0,0	3.8800282	0.99575144	2.907056	1.2237277	1.5281475	4.373976	0.6654543	5.461735
16	84670000	84675000	16	84720000	84725000	0,0,0	2.019204	0.97020686	1.5416026	0.52696466	1.0351536	3.0454283	0.22025791	3.5138414
16	10255000	10260000	16	10505000	10510000	0,0,0	4.0784693	0.9992107	2.7258403	1.5729026	2.9161701	5.7469554	1.078176	7.1450906
16	19090000	19095000	16	19495000	19500000	0,0,0	3.0106747	0.99088424	1.9677933	1.4751472	1.8053071	3.3869963	0.63844967	4.6982384
16	87420000	87425000	16	87760000	87765000	0,0,0	2.8008988	0.96227473	1.6676219	1.3684728	1.3879863	2.061344	0.588683	3.2777643
16	30985000	30990000	16	31070000	31075000	0,0,0	2.0828078	0.972264	1.6488364	0.52491295	0.904807	3.118806	0.2069111	3.5853953
16	46690000	46695000	16	46815000	46820000	0,0,0	5.47372	0.9998466	2.287682	5.3137884	5.3311586	4.0598264	1.9058311	8.783195
16	10960000	10965000	16	11360000	11365000	0,0,0	5.722149	0.9998694	4.2703505	2.004695	2.54338	7.1621804	1.2341694	8.944132
16	35285000	35290000	16	35635000	35640000	0,0,0	7.987443	1.0	4.090783	1.6408598	2.126321	2.407252	0.87935907	3.865794
16	48690000	48695000	16	48965000	48970000	0,0,0	2.1040227	0.927364	1.5041614	0.6561969	0.8401821	2.039281	0.31567636	2.6225667
16	57900000	57905000	16	58000000	58005000	0,0,0	3.8024607	0.9915065	2.5159938	1.2559506	1.8930495	3.652553	0.55144095	4.7689533
16	10970000	10975000	16	11255000	11260000	0,0,0	4.5795975	0.9995791	3.2295823	2.277975	2.441726	5.749019	1.2434078	7.7738857
16	2660000	2665000	16	2925000	2930000	0,0,0	3.507282	0.9950063	1.7469195	2.1487284	3.0822372	3.390154	0.90029377	5.3001347
16	4515000	4520000	16	4580000	4585000	0,0,0	2.255349	0.97809374	1.6454695	0.68630457	1.271467	3.21133	0.2907049	3.8213782
16	73560000	73565000	16	73880000	73885000	0,0,0	2.5436502	0.97600186	1.5303586	1.266661	1.6884716	2.604244	0.64065975	3.730165
16	84275000	84280000	16	84480000	84485000	0,0,0	3.1395357	0.9948019	2.2787523	1.0045685	1.7510958	4.367052	0.3666488	5.260002
16	86335000	86340000	16	86515000	86520000	0,0,0	3.5283597	0.99247116	2.2673922	1.210263	2.1252127	3.8137312	0.8979646	4.8895206
16	19215000	19220000	16	19370000	19375000	0,0,0	2.0171182	0.9670741	1.5952276	0.49628	0.86752284	2.9727128	0.21096268	3.4138503
16	84510000	84515000	16	84620000	84625000	0,0,0	4.983828	0.9979473	3.042895	1.6192809	2.9565578	4.7498565	0.64756775	6.1892166
16	57585000	57590000	16	57715000	57720000	0,0,0	2.8153415	0.9793773	1.9436989	0.96878815	1.3934377	3.0206208	0.46927643	3.8817656
16	2290000	2295000	16	2495000	2500000	0,0,0	3.6354733	0.9983649	2.4812284	1.7753592	2.2955709	4.8386326	0.71953326	6.41673
16	10400000	10405000	16	10490000	10495000	0,0,0	2.439154	0.9589975	1.7964246	0.67897785	0.9757527	2.5909173	0.3559996	3.1944532
16	21705000	21710000	16	21805000	21810000	0,0,0	6.676805	1.0	4.017854	0.60494816	1.3692327	2.1488404	0.33616725	2.686572
16	30845000	30850000	16	30915000	30920000	0,0,0	2.6938117	0.9847661	1.9045252	0.922227	1.4546789	3.364911	0.4004665	4.1846685
16	2295000	2300000	16	2930000	2935000	0,0,0	2.8779316	0.98571444	2.0773768	1.0238385	1.3348454	3.3388667	0.61954933	4.248945
16	50370000	50375000	16	50665000	50670000	0,0,0	2.645286	0.96385735	1.7076309	1.101216	1.2885138	2.3417673	0.45457667	3.3206258
16	54630000	54635000	16	54955000	54960000	0,0,0	2.9245112	0.9883275	1.7054836	1.6895795	2.0541284	2.949131	0.7135561	4.4509797
16	68690000	68695000	16	69105000	69110000	0,0,0	2.764974	0.98472315	1.70132	1.5852686	1.720976	2.772724	0.7110769	4.1818514
16	87320000	87325000	16	87560000	87565000	0,0,0	2.3750691	0.9486312	1.5608014	0.9116336	1.1346551	2.1586921	0.40556192	2.969033
16	8670000	8675000	16	8875000	8880000	0,0,0	2.701334	0.9768921	1.8540363	0.7734539	1.4599266	3.0804577	0.51420903	3.7679725
16	58510000	58515000	16	58755000	58760000	0,0,0	3.327047	1.0	2.3405523	0.8851608	0.9450534	2.2083428	0.4249647	2.9951525
16	52185000	52190000	16	53010000	53015000	0,0,0	4.2160926	0.99710053	2.4372678	2.541637	2.5816655	3.5845995	1.1246054	5.8438325
16	76660000	76665000	16	77175000	77180000	0,0,0	3.4313977	0.9833705	1.9266957	1.7680674	1.9231157	2.5253851	0.98372906	4.0970006
16	48530000	48535000	16	48620000	48625000	0,0,0	2.5030606	0.9451957	2.0729637	0.34283683	0.6083303	2.5995436	0.24519755	2.9042876
16	24040000	24045000	16	24495000	24500000	0,0,0	4.818383	0.99927694	3.1832097	1.8419633	2.9142046	5.5954576	1.3125794	7.2327585
16	30430000	30435000	16	30915000	30920000	0,0,0	2.5978699	1.0	1.6529303	0.8692411	0.8980826	1.5722544	0.531049	2.3449132
16	74480000	74485000	16	74610000	74615000	0,0,0	2.7868829	0.9847138	1.965953	1.0873735	1.3807886	3.2146854	0.5776186	4.1812396
16	57300000	57305000	16	57415000	57420000	0,0,0	4.1021986	0.9974453	2.6832025	1.3760417	2.5389142	4.747281	0.779305	5.9704294
16	68900000	68905000	16	69280000	69285000	0,0,0	2.9198067	0.9831915	1.9764234	1.3253822	1.4002345	2.9081748	0.4939749	4.0862923
16	29115000	29120000	16	29320000	29325000	0,0,0	8.72749	1.0	6.2046356	0.8850074	1.4987309	3.511215	0.41494447	4.2978883
16	23180000	23185000	16	23420000	23425000	0,0,0	2.954132	0.99063724	1.995607	1.5341356	1.6013042	3.3078234	0.82433224	4.6714997
16	50215000	50220000	16	50515000	50520000	0,0,0	2.6152287	0.95145553	1.7878661	0.87559026	1.0578072	2.2472868	0.59658086	3.0255892
16	74440000	74445000	16	74550000	74555000	0,0,0	3.3592284	0.9917761	1.5598667	1.5917994	3.2224689	3.3862782	0.9885978	4.801211
16	24405000	24410000	16	24490000	24495000	0,0,0	2.232045	0.9292983	1.8687716	0.42152807	0.46302515	2.274868	0.34688967	2.6495597
16	21690000	21695000	16	22775000	22780000	0,0,0	3.027989	0.9956767	2.1029058	2.390888	2.4304917	5.4705663	1.2792612	7.5958
16	80525000	80530000	16	80820000	80825000	0,0,0	3.1046383	0.9899543	1.9050297	1.6598685	1.9479183	3.1256504	0.6081721	4.601089
16	46850000	46855000	16	46910000	46915000	0,0,0	2.69593	0.9795803	2.0700808	0.5566509	1.1332885	3.396857	0.306412	3.8916578
16	67260000	67265000	16	67400000	67405000	0,0,0	2.348857	0.98815185	1.7317305	0.97014165	1.3360267	3.5736945	0.38425434	4.4360423
16	21820000	21825000	16	21945000	21950000	0,0,0	15.325725	1.0	8.543891	0.79099804	1.650073	2.2553709	0.47609693	2.9584804
16	49410000	49415000	16	49595000	49600000	0,0,0	2.261135	0.9229792	1.6103427	0.65105605	0.8275128	1.9852287	0.30011487	2.563945
16	57075000	57080000	16	57415000	57420000	0,0,0	2.3652136	0.94818	1.8545051	0.6413672	0.67806476	2.390182	0.52580893	2.9602861
16	35120000	35125000	16	35365000	35370000	0,0,0	3.7300098	1.0	1.927864	1.2590322	2.1397438	2.5491514	0.63365346	3.668291
16	83820000	83825000	16	83890000	83895000	0,0,0	2.397683	0.9462393	1.702256	0.8751404	0.88733625	2.1456134	0.4025331	2.923516
16	89590000	89595000	16	89640000	89645000	0,0,0	2.1014524	0.96832293	1.7081358	0.61846936	0.70043427	2.9027705	0.34773648	3.452521
16	50210000	50215000	16	50665000	50670000	0,0,0	2.655139	0.9590275	1.812614	0.85986483	1.1542742	2.4308622	0.40849835	3.1951866
16	68535000	68540000	16	69285000	69290000	0,0,0	3.3320727	0.98748356	1.8963977	1.6003872	2.1493273	2.9586012	0.73482746	4.3811674
16	55760000	55765000	16	55830000	55835000	0,0,0	12.259677	0.99999964	2.4895408	11.95803	12.508369	4.217474	3.9632068	14.846834
16	67545000	67550000	16	67640000	67645000	0,0,0	2.9523275	0.9880897	2.5371385	0.35063985	0.7982892	4.119128	0.44511086	4.4308085
16	75465000	75470000	16	75620000	75625000	0,0,0	2.0827703	0.95706046	1.5895995	0.6078315	0.8608817	2.6079938	0.4923075	3.1482887
16	23745000	23750000	16	24015000	24020000	0,0,0	3.1778288	0.9884165	2.2454855	1.8645704	2.033568	4.8123035	0.78725857	6.4696994
16	85440000	85445000	16	85560000	85565000	0,0,0	2.1081026	0.92823696	1.5730003	0.9065456	1.2533963	3.4973104	0.4157625	4.3031287
16	47575000	47580000	16	48155000	48160000	0,0,0	2.299646	0.9532993	1.518312	0.91482234	1.1693693	2.2511387	0.48816237	3.064314
16	35275000	35280000	16	35740000	35745000	0,0,0	5.0709867	1.0	2.428609	1.6289878	2.3651361	2.4573085	0.8168768	3.9052975
16	85435000	85440000	16	85610000	85615000	0,0,0	2.6618264	0.9933796	1.8600775	1.0518447	1.8357503	4.0831456	0.49478123	5.018119
16	31595000	31600000	16	31930000	31935000	0,0,0	4.4350653	0.995436	2.1170938	2.2590914	3.27222	3.3820426	1.0581264	5.390124
16	21580000	21585000	16	22695000	22700000	0,0,0	9.509245	1.0	2.6901982	24.426886	27.197641	13.461126	10.933468	35.173912
16	15410000	15415000	16	16160000	16165000	0,0,0	5.8421264	1.0	3.7757497	1.3671153	1.6824789	3.065959	0.8444929	4.2811728
16	27175000	27180000	16	27365000	27370000	0,0,0	3.1558945	0.99765253	2.2207887	1.5103719	2.0481524	4.712493	0.7237967	6.0550456
16	46675000	46680000	16	46920000	46925000	0,0,0	3.1173508	0.9943426	2.0690825	1.750694	1.8438747	3.619155	0.6675402	5.1753273
16	78480000	78485000	16	78770000	78775000	0,0,0	2.569563	0.94047165	1.5623301	1.0215225	1.2174042	1.913575	0.5313522	2.8215952
16	55475000	55480000	16	56310000	56315000	0,0,0	3.1932704	0.9918384	1.884239	2.0480416	2.0561316	2.98833	1.0058129	4.808811
16	63360000	63365000	16	65125000	65130000	0,0,0	3.9394033	0.9993062	2.046672	2.7828205	4.06937	4.80043	1.805837	7.274048
16	70395000	70400000	16	70465000	70470000	0,0,0	2.1733313	0.9381442	1.6564261	0.77377987	1.2800452	3.7977235	0.36770877	4.485528
16	49405000	49410000	16	49915000	49920000	0,0,0	2.7597735	0.98271936	1.9194363	1.0868049	1.3875653	3.0925393	0.5918009	4.058588
16	19390000	19395000	16	19500000	19505000	0,0,0	3.1037717	0.98237747	2.4399333	0.78789043	0.9558455	3.3386497	0.37741265	4.0389967
16	21585000	21590000	16	21705000	21710000	0,0,0	4.7368655	1.0	2.9751136	1.3029623	1.7060302	2.8985782	0.52582985	4.056767
16	84505000	84510000	16	84965000	84970000	0,0,0	3.5034409	0.98779196	2.2302136	1.2009642	1.9015191	3.3385952	0.5799058	4.406119
16	86570000	86575000	16	86700000	86705000	0,0,0	2.3771398	0.9662944	1.719678	0.87635577	1.0270064	2.61146	0.3395688	3.3904428
16	23795000	23800000	16	24010000	24015000	0,0,0	3.4006298	0.99375504	2.270751	1.8561369	2.7984922	5.5283017	1.0266939	7.178201
16	21710000	21715000	16	21935000	21940000	0,0,0	5.287845	1.0	2.78417	1.2502586	1.9512107	2.371101	0.48432243	3.4824421
16	810000	815000	16	1055000	1060000	0,0,0	2.7549381	0.99282867	1.8947115	1.684798	2.5827687	5.5227833	1.1270005	7.0203815
16	89590000	89595000	16	89865000	89870000	0,0,0	2.9148107	0.9631654	1.6787145	1.4337597	1.4708538	2.0272076	0.8151671	3.3016608
16	50025000	50030000	16	50360000	50365000	0,0,0	2.7134433	0.98502016	1.8003961	1.234662	1.5916669	3.1040068	0.5386104	4.201484
16	58535000	58540000	16	58585000	58590000	0,0,0	1.8876411	0.9664035	1.5504563	0.4913408	0.70152575	2.9569376	0.24990629	3.3936849
16	55940000	55945000	16	56315000	56320000	0,0,0	3.18344	0.9946	2.1896036	1.0578945	2.0182707	4.281542	0.4618071	5.2218924
16	90020000	90025000	16	90075000	90080000	0,0,0	2.8021386	0.98023474	2.2516706	0.5313889	0.9388355	3.451889	0.27955022	3.9242349
16	19905000	19910000	16	20300000	20305000	0,0,0	3.7473164	0.9962312	2.3361902	2.3257895	3.3976939	5.683592	1.2382139	7.7509604
16	2435000	2440000	16	2495000	2500000	0,0,0	2.334884	0.9527459	1.7787172	0.5535327	0.8593429	2.5605037	0.27755636	3.0525327
16	5240000	5245000	16	5605000	5610000	0,0,0	3.4132226	0.99754894	1.9844679	2.305983	2.7790837	3.9620943	1.0771295	6.011857
16	85110000	85115000	16	85245000	85250000	0,0,0	2.9028327	0.98698926	2.140331	1.0224067	1.2710589	3.4336224	0.5121852	4.3424287
16	22000000	22005000	16	22070000	22075000	0,0,0	2.2381172	0.98635393	1.6506125	0.80963314	1.3566978	3.5750742	0.5505469	4.294748
16	20465000	20470000	16	20555000	20560000	0,0,0	12.091308	0.99999994	2.6351304	12.927719	14.335091	5.5294595	6.138006	17.020765
16	21155000	21160000	16	21550000	21555000	0,0,0	7.33639	1.0	5.07398	0.632873	1.1443834	2.4691567	0.4161038	3.0317106
16	47255000	47260000	16	48160000	48165000	0,0,0	2.3459394	0.9900556	1.5288626	0.95422244	2.0323606	3.7630267	0.77866817	4.611224
16	54280000	54285000	16	54965000	54970000	0,0,0	2.903225	0.98498553	1.7225833	2.4136474	2.7131581	4.0237045	1.0575007	6.169169
16	83955000	83960000	16	84485000	84490000	0,0,0	3.305079	0.99512494	2.3429325	1.2647951	1.7893625	4.1999063	0.61912864	5.3241687
16	56960000	56965000	16	57165000	57170000	0,0,0	2.5528564	0.9634878	1.6912559	1.056216	1.217661	2.3715935	0.45157734	3.3104522
16	53945000	53950000	16	55255000	55260000	0,0,0	3.3421433	0.99814826	1.7382818	4.0253863	4.3975596	4.9708395	1.6240497	8.548961
16	24055000	24060000	16	24250000	24255000	0,0,0	2.7398467	0.9710404	2.0156033	0.8958081	1.0151286	2.7459474	0.49182954	3.5422213
16	5235000	5240000	16	5490000	5495000	0,0,0	3.0859559	0.9953199	2.1872265	1.0658524	1.908412	4.417562	0.6230934	5.3649864
16	66405000	66410000	16	66585000	66590000	0,0,0	3.4528022	0.9915158	2.6440377	1.0642993	1.2136439	3.8240023	0.6032709	4.770046
16	86070000	86075000	16	86515000	86520000	0,0,0	5.3381867	0.9999326	3.4265738	2.6236567	4.062805	7.273419	1.2674462	9.605558
16	25050000	25055000	16	25225000	25230000	0,0,0	3.5064673	0.9795897	2.3724031	1.0046747	1.4645253	2.9990761	0.6244979	3.8921206
16	12615000	12620000	16	12815000	12820000	0,0,0	2.156267	0.9450567	1.6482984	0.6048489	1.4018519	4.092408	0.5646663	4.6300516
16	22195000	22200000	16	22295000	22300000	0,0,0	4.7967467	0.99706465	3.1829538	1.2354519	2.447791	4.7333527	0.5667184	5.8315325
16	18975000	18980000	16	19180000	19185000	0,0,0	2.5297618	0.94654167	1.7336972	0.77178603	1.0543358	2.2431247	0.39719778	2.9291565
16	58325000	58330000	16	58660000	58665000	0,0,0	2.7902074	0.98480004	2.0731664	0.8573754	1.2525142	3.4247847	0.5948687	4.186896
16	88820000	88825000	16	89165000	89170000	0,0,0	3.872071	0.9979444	2.0287807	2.7924378	4.8758445	5.950015	1.6978686	8.432182
16	86560000	86565000	16	86870000	86875000	0,0,0	3.4424827	0.99378675	2.082092	1.5825815	2.3464131	3.6748564	0.81755364	5.0815954
16	4260000	4265000	16	4335000	4340000	0,0,0	2.1000288	0.9745348	1.5591859	0.7115072	1.1214132	3.038373	0.38623032	3.670824
16	77675000	77680000	16	77970000	77975000	0,0,0	5.1806836	0.99983263	3.4327524	2.377921	3.3954425	6.5824127	1.0653592	8.69612
16	81035000	81040000	16	81745000	81750000	0,0,0	2.430257	0.9838313	1.698452	1.0045936	1.4385817	3.2321332	0.5425427	4.1251054
16	66975000	66980000	16	67150000	67155000	0,0,0	2.5108418	0.9737993	2.0159473	0.6125452	1.3928008	4.9724627	0.3771888	5.516947
16	83955000	83960000	16	84185000	84190000	0,0,0	2.585667	0.97356236	1.8032103	1.0182354	1.2088468	2.7282457	0.5295365	3.6333437
16	86565000	86570000	16	86830000	86835000	0,0,0	2.787552	0.9870478	2.1065114	1.0219698	1.1484255	3.4385214	0.5432215	4.3469386
16	9050000	9055000	16	9115000	9120000	0,0,0	2.2507758	0.9640154	1.6557156	0.88144886	0.9328166	2.5414991	0.3438875	3.3250093
16	3975000	3980000	16	4330000	4335000	0,0,0	3.0932376	0.9913118	1.8799164	1.5352945	2.1412992	3.3815725	0.7117723	4.746279
16	78700000	78705000	16	79255000	79260000	0,0,0	2.3856192	0.9512094	1.5838668	0.7928139	1.1897362	2.3158073	0.4362914	3.020531
16	81405000	81410000	16	81595000	81600000	0,0,0	2.2908642	0.98467994	1.8348866	0.74618053	0.92659885	3.515752	0.3400572	4.1790237
16	72120000	72125000	16	72465000	72470000	0,0,0	2.396801	0.94598883	1.7432997	0.53032804	0.9783444	2.447464	0.46658844	2.9188669
16	8575000	8580000	16	8790000	8795000	0,0,0	2.4708474	0.9652334	1.8056777	0.7830105	1.0215999	2.663437	0.456369	3.3594463
16	67670000	67675000	16	68045000	68050000	0,0,0	3.2697806	0.9934606	2.271813	1.5697975	1.6140616	3.6350555	0.69232213	5.0304313
16	74705000	74710000	16	74860000	74865000	0,0,0	3.6265726	0.9922521	2.222471	1.8343816	2.0233943	3.2302809	0.6956184	4.860842
16	28330000	28335000	16	28620000	28625000	0,0,0	8.070786	1.0	4.811681	1.3314748	3.2339087	4.9969525	0.8273904	6.1804857
16	56575000	56580000	16	56700000	56705000	0,0,0	3.6121879	0.9965008	2.2495863	1.7182384	2.4744813	4.1284895	0.5634879	5.6558127
16	58340000	58345000	16	58490000	58495000	0,0,0	4.7308774	0.9991308	3.0074852	2.2363951	2.8938746	5.060747	1.4082922	7.048654
16	47870000	47875000	16	48155000	48160000	0,0,0	2.6664066	0.97526395	1.6533884	1.2091075	1.5917794	2.6251144	0.42208648	3.6998765
16	70215000	70220000	16	70250000	70255000	0,0,0	2.4112737	0.9214261	1.6159936	0.8071541	0.9074368	1.8265095	0.37290055	2.54398
16	19595000	19600000	16	19885000	19890000	0,0,0	5.16242	0.9999208	3.728638	1.8147714	3.191203	7.8314886	1.1566219	9.444618
16	48225000	48230000	16	48620000	48625000	0,0,0	3.0373037	0.9897675	2.1461625	1.0894397	1.5561353	3.6142704	0.77059734	4.5826616
16	1105000	1110000	16	1195000	1200000	0,0,0	2.9471467	0.9895215	2.104513	1.1886258	1.4423418	3.5023446	0.7822978	4.558901
16	50665000	50670000	16	50805000	50810000	0,0,0	3.1901717	0.973407	2.2300584	0.8727597	1.2694418	2.8516955	0.47389787	3.6274822
16	35370000	35375000	16	35630000	35635000	0,0,0	4.580644	1.0	2.7629874	1.3487501	1.4036598	2.1526742	0.59704196	3.3515632
16	55850000	55855000	16	56310000	56315000	0,0,0	3.581739	1.0	2.5157464	0.9173902	1.0820806	2.4978304	0.4137416	3.3132885
16	89705000	89710000	16	89855000	89860000	0,0,0	2.4490554	0.99167514	1.8515717	0.7391232	1.4559864	4.132009	0.54260683	4.7890077
16	55710000	55715000	16	55840000	55845000	0,0,0	5.5103893	1.0	3.8438957	1.0442816	1.8314655	4.052475	0.50735444	4.9807253
16	75470000	75475000	16	75760000	75765000	0,0,0	3.6672509	0.99223226	2.3918602	1.1485844	2.0657148	3.8373156	0.70826524	4.858279
16	21570000	21575000	16	22335000	22340000	0,0,0	2.626258	0.98151624	1.6668911	1.1485112	1.7038779	2.9703777	0.72585154	3.9912765
16	23740000	23745000	16	24255000	24260000	0,0,0	2.4359632	0.9833034	1.685172	1.0134757	1.4643596	3.1921105	0.5443313	4.092978
16	11535000	11540000	16	11815000	11820000	0,0,0	2.436394	0.9645973	1.7684565	0.9340491	0.9642585	2.511047	0.48797712	3.341313
16	21305000	21310000	16	22330000	22335000	0,0,0	2.3466337	0.99323237	1.6112788	2.706644	3.003564	6.4923406	1.541633	8.898247
16	14300000	14305000	16	14525000	14530000	0,0,0	3.2082675	0.9983032	2.4271202	1.1294391	1.8623364	5.3757114	0.49228695	6.3796573
16	66960000	66965000	16	67405000	67410000	0,0,0	2.7291253	0.9815941	1.870239	1.6828988	2.0754418	4.435911	0.8345778	5.931822
16	48225000	48230000	16	48520000	48525000	0,0,0	2.136336	0.953071	1.5081669	0.78017116	1.0155361	2.3659513	0.37629366	3.059437
16	74305000	74310000	16	74635000	74640000	0,0,0	3.724982	0.98668176	2.3145025	1.296886	1.9069207	3.1662798	0.81989205	4.3190675
16	67675000	67680000	16	67925000	67930000	0,0,0	3.903465	0.9974217	2.4407988	1.844851	2.5677876	4.321377	0.9818738	5.9612446
16	10520000	10525000	16	10910000	10915000	0,0,0	4.7420287	0.99332786	3.558845	0.905293	1.5006788	4.205629	0.6064965	5.0103335
16	27230000	27235000	16	27365000	27370000	0,0,0	2.795545	0.9943835	2.0735676	0.95481163	1.6139297	4.3338647	0.56092036	5.1825867
16	49005000	49010000	16	49350000	49355000	0,0,0	2.2694104	0.9666202	1.5649812	0.8207859	1.2386931	2.6705694	0.4310938	3.400157
